회원번호,회원상태,성별,나이,결혼,구독여부,총구매액,가루,건강일반,건어물,견과,과실주,과일,과일채소,과자,기름/식초,김장채소,김치,꿀,냉동수산,닭/오리,돼지,두부/유부,떡,말린나물/건재,멥쌀,밀가공,밑반찬,버섯,보리/혼합곡,빵,뿌리채소,생물수산,생활용품,섬유,세제/세안,소,소금,소스/기타양념,손질한채소,수산가공,식기/편백,식사대용,쌈채소류,알,양념채소,어묵/묵,열매채소,유색미/발아미,유제품,육가공,음료,잎/줄기채소,장,잼/병조림/기타,전통주,절임/장아찌,중량(정육),즉석조리,차,찹쌀,콩/화본/깨,콩나물,해조,홍삼/녹용,화장품
46038080,True,여,43,불명,False,159758,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
46056640,True,여,47,불명,False,45180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46348032,True,여,45,기혼,False,509379,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,6,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,4,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0
46487232,True,여,45,기혼,False,1145388,0,0,2,0,0,2,1,0,0,0,0,0,2,0,0,29,0,0,1,4,0,3,1,2,1,1,1,0,7,0,1,0,0,1,1,2,0,5,15,9,5,0,0,1,0,6,4,0,0,1,0,0,0,1,1,18,6,0,0
46568896,True,여,47,불명,False,2222916,4,1,3,1,1,11,4,0,0,0,2,1,5,14,1,21,1,1,1,6,4,3,0,12,1,0,2,0,2,3,1,0,0,0,0,0,1,26,7,0,7,0,0,9,4,12,0,0,0,0,0,1,2,1,1,7,0,0,0
46752640,True,여,54,불명,False,49009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46995776,True,여,43,불명,False,169999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0
47663936,True,여,54,미혼,True,18761,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48088960,True,여,44,불명,False,17230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48183616,True,여,42,미혼,False,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48296832,True,여,43,기혼,False,2378739,0,4,0,0,0,13,20,0,2,0,0,0,0,0,1,8,4,1,2,1,2,7,0,0,1,0,5,0,1,6,0,1,0,1,0,0,2,12,6,2,7,0,6,5,0,7,0,0,0,0,1,0,0,1,3,5,0,0,1
48398912,True,여,50,기혼,False,164924,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2
48590080,True,여,44,기혼,False,25270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48638336,True,여,59,기혼,False,11519561,13,5,6,8,0,49,35,14,11,0,1,5,26,20,2,25,8,5,22,19,9,27,3,11,48,17,11,1,14,13,1,3,1,4,2,6,11,26,51,6,67,1,40,2,10,118,0,0,1,0,43,1,0,1,27,17,8,0,6
48859200,True,남,33,기혼,False,75619,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49035520,True,여,50,미혼,False,131236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0
49083776,True,여,69,기혼,False,1588133,1,0,2,0,0,2,1,6,2,0,1,0,4,2,1,8,5,2,1,9,7,2,0,9,1,0,0,0,0,6,0,0,0,1,0,0,1,10,9,1,7,0,3,0,10,17,0,2,0,2,0,2,0,0,3,3,1,0,0
49178432,True,남,61,불명,False,606774,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,6,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,1,3,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
49742656,True,여,38,기혼,False,17613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50290176,True,여,44,미혼,False,10720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50650240,True,여,47,미혼,True,165978,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50776448,True,여,56,미혼,0,5472666,4,1,1,1,0,17,8,2,2,0,0,0,6,7,3,22,9,0,1,11,0,6,0,9,10,5,0,0,3,6,0,4,0,2,0,6,2,14,18,7,11,0,6,11,3,35,0,0,0,0,20,1,2,0,7,14,7,3,1
50793152,True,여,72,미혼,False,800621,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,3,7,0,0,0,2,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,7,1,0,1,0,2,1,0,3,1,0,0,0,1,0,2,1,0,0,3,0,0
50798720,True,여,45,불명,False,1160137,1,0,7,3,0,1,0,5,0,0,2,0,4,0,0,1,5,2,0,1,0,0,0,1,1,0,0,0,1,3,1,0,0,1,0,0,0,2,4,0,0,0,0,3,3,1,0,1,0,0,0,0,2,0,0,0,0,0,5
51142080,True,여,49,기혼,False,833152,5,1,3,0,0,1,0,2,0,0,0,0,0,1,1,8,3,0,1,3,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,4,2,3,0,2,0,0,0,0,2,3,1,0,1
51182912,True,남,66,기혼,0,18187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51184768,True,남,56,기혼,False,25653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51203328,True,남,58,미혼,False,14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51207040,True,남,43,기혼,False,39820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51574528,True,여,36,불명,False,152960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
51897472,True,여,62,기혼,False,72460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
51927168,False,여,39,기혼,False,31396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52420864,True,여,40,불명,0,384607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,4,0,1,0
52450560,True,여,43,기혼,0,264092,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0
52480256,True,여,47,기혼,True,42117,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52515520,True,여,65,불명,False,200152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52519232,True,여,42,불명,True,1899696,0,0,0,1,0,4,4,11,1,0,0,0,0,0,0,14,0,2,0,3,2,3,2,0,2,0,4,0,0,1,0,0,0,8,0,2,1,14,1,0,3,0,0,15,8,0,5,0,0,1,10,0,2,0,1,7,5,0,0
52534080,True,여,43,불명,False,67962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52558208,True,여,59,불명,True,1383088,0,0,2,0,0,21,7,1,0,0,0,0,0,8,0,6,0,0,1,0,0,7,0,0,8,3,0,0,0,0,0,0,0,0,0,0,6,15,8,0,16,0,0,0,0,30,1,0,0,0,0,0,1,0,0,6,1,0,0
52606464,True,여,46,불명,False,268499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0
52767936,True,여,44,기혼,0,4339890,7,0,1,1,0,8,7,4,11,0,0,0,4,0,1,19,7,2,0,3,2,12,1,2,2,1,4,0,0,0,0,9,0,2,0,1,2,26,39,8,21,4,0,11,8,30,0,0,0,0,35,0,17,1,2,7,3,0,0
52777216,True,여,41,불명,False,16273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52792064,True,여,45,불명,0,1858713,1,2,0,0,0,3,6,2,0,0,0,0,0,3,0,26,0,0,4,3,0,1,0,1,3,2,0,0,0,0,0,2,0,1,0,2,2,1,4,1,4,0,12,4,3,16,2,0,0,2,5,1,0,2,1,1,2,0,0
52821760,True,여,59,불명,False,967640,5,1,3,2,0,5,6,9,0,0,0,0,6,0,0,1,2,0,0,0,1,3,0,4,1,2,0,0,0,0,0,0,0,1,0,4,1,6,2,1,5,0,0,2,1,7,0,0,0,1,0,0,0,0,1,1,2,0,0
52879296,True,여,48,기혼,False,160621,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
52886720,True,여,51,불명,True,841075,3,1,1,0,0,0,0,0,3,0,0,1,2,1,0,17,1,0,0,7,0,0,0,0,1,0,0,0,0,4,1,2,0,0,0,1,0,6,5,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0
52903424,True,여,40,미혼,False,11432351,7,0,20,2,0,24,28,44,38,0,2,0,24,2,1,21,33,2,14,35,10,12,5,13,14,4,5,0,16,32,3,6,0,18,1,20,0,31,37,22,24,0,13,19,58,33,13,10,4,5,17,19,14,9,0,8,24,4,23
52931264,True,여,42,불명,False,2041453,1,0,0,0,0,3,3,3,0,0,2,0,2,0,1,3,11,0,1,7,4,1,0,5,2,0,10,0,0,15,0,1,0,0,0,1,4,0,3,8,6,0,0,4,1,1,0,1,0,0,10,1,0,0,0,2,1,0,0
52953536,True,여,54,기혼,False,1045402,0,0,1,2,0,6,0,1,1,0,0,0,4,1,0,1,3,4,0,1,3,0,1,5,2,2,2,0,0,1,0,0,0,2,0,0,0,5,0,0,7,0,0,2,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0
53105728,True,여,44,불명,True,5914068,3,5,3,0,0,4,1,3,11,0,3,3,23,18,12,28,2,3,3,7,3,12,0,6,6,1,20,0,19,5,0,10,0,4,0,8,7,23,21,5,15,0,12,3,2,16,4,0,3,6,19,4,1,0,5,6,8,3,9
53157696,True,여,50,기혼,True,22782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53165120,True,여,69,불명,True,1315296,4,0,2,1,0,4,0,1,0,0,0,0,1,8,1,9,0,0,1,10,0,0,0,1,6,0,0,0,0,3,0,0,0,1,1,1,1,9,6,0,4,0,2,0,0,6,0,0,1,0,0,3,1,0,1,2,1,0,0
53345152,True,여,39,불명,0,1193436,2,7,0,1,0,0,0,8,0,0,1,0,0,0,0,4,1,3,0,5,1,8,0,4,8,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,4,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1
53361856,False,여,43,미혼,False,566465,0,0,0,0,0,1,0,0,0,0,2,0,8,1,1,0,0,1,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0
53365568,True,여,41,미혼,False,103282,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53367424,True,여,56,기혼,False,4462217,8,0,8,8,0,16,8,15,6,0,3,0,5,6,2,7,15,3,2,6,2,6,1,2,16,12,1,0,0,14,0,3,0,3,0,5,3,0,19,11,33,0,1,0,4,51,0,5,4,0,0,0,1,1,3,8,2,1,2
53372992,True,여,45,불명,True,51210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53382272,True,여,44,불명,False,451900,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,1,2,3,1,3,0,0,2,1,7,0,0,0,1,0,1,0,0,0,0,1,0,0
53384128,True,남,42,기혼,False,1692629,2,0,3,0,0,4,1,0,2,0,0,0,3,0,2,10,4,2,2,6,4,3,0,2,2,0,2,0,4,6,0,2,0,3,0,5,2,5,7,3,4,0,7,5,8,3,1,0,0,0,0,1,0,0,0,2,3,0,1
53432384,True,여,64,불명,False,3469883,9,11,4,3,0,11,0,31,0,0,0,0,1,1,1,12,5,0,0,8,8,8,0,4,11,0,3,0,4,3,0,2,0,3,1,1,0,11,15,0,13,0,9,3,34,10,1,1,0,1,0,0,6,3,6,8,3,0,18
53465792,True,여,59,불명,False,300948,0,0,1,0,0,0,0,1,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
53543744,True,여,47,불명,False,789908,2,0,0,0,0,2,3,4,0,0,0,3,1,1,4,4,0,0,1,5,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4,4,1,3,0,0,5,0,3,0,1,0,1,0,0,1,0,1,3,1,0,4
53766464,True,여,43,기혼,0,155449,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53844416,True,여,46,불명,False,5650093,2,4,8,0,0,16,14,2,3,0,2,0,6,16,15,19,6,2,16,6,2,8,0,4,11,5,4,0,2,19,0,3,0,4,0,2,4,32,24,5,15,7,29,14,33,32,1,3,0,0,0,0,1,0,4,7,6,0,1
53848128,True,남,77,불명,0,429596,2,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
53874112,True,여,43,기혼,True,378022,0,0,0,0,0,0,1,0,3,0,0,1,0,3,0,1,0,0,0,3,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,8,1,1,0,0,0,0,1,0,0,4,3,0,0
53905664,True,여,45,기혼,False,708525,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0
53942784,True,여,41,기혼,False,237561,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
54067136,True,여,44,기혼,True,255382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0
54078272,True,여,43,불명,False,844733,5,0,4,0,0,0,0,2,1,0,0,0,0,0,0,18,1,1,4,1,0,1,0,0,1,0,0,0,4,0,1,0,0,4,0,0,1,5,0,0,7,0,0,0,3,11,0,0,0,2,0,0,0,3,4,4,4,0,1
54109824,True,여,62,불명,False,3053195,6,0,12,5,0,1,0,6,5,0,0,0,7,3,1,8,2,4,3,4,2,8,3,8,3,0,1,0,0,15,0,9,0,0,0,0,12,8,5,2,4,2,1,2,1,13,5,0,0,0,0,3,1,0,5,2,11,0,0
54119104,True,여,43,기혼,True,61644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54256448,True,여,40,불명,False,205417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54408640,True,여,48,불명,False,47191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54416064,True,여,60,불명,True,1117825,2,0,2,0,0,1,2,9,3,0,0,0,0,1,1,9,1,4,0,3,1,0,0,0,3,2,0,0,0,0,1,2,0,1,0,1,3,12,4,1,10,0,0,5,0,13,1,0,0,0,0,0,6,0,0,0,0,0,0
54603520,True,여,42,불명,False,1669825,1,1,4,3,0,2,0,5,3,0,0,0,6,2,1,2,2,1,2,14,0,1,0,2,2,1,0,0,0,3,0,6,0,5,0,1,0,4,3,1,0,0,3,4,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
54605376,True,여,63,불명,False,3203507,10,0,4,5,0,34,25,0,9,0,0,0,0,7,0,48,3,1,2,8,0,3,3,2,11,5,0,0,0,0,0,0,0,0,0,0,4,18,14,0,59,0,1,0,1,45,0,1,0,0,6,0,0,7,9,3,3,0,0
54612800,True,여,42,기혼,False,75907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54616512,True,여,49,미혼,False,1940394,4,1,3,0,0,2,3,11,3,0,0,0,6,0,3,15,4,6,1,6,1,3,0,8,9,5,4,0,0,5,0,0,0,0,0,4,5,27,15,0,4,0,0,2,6,25,3,0,0,1,0,0,0,0,2,8,5,0,4
54623936,True,여,72,기혼,False,3681511,6,1,3,5,0,15,13,7,7,0,2,0,11,1,0,44,12,5,12,7,2,18,0,7,9,3,7,0,1,7,0,2,0,7,0,14,0,18,18,6,10,0,16,7,7,19,0,1,0,0,17,0,1,5,4,13,14,0,0
54907904,False,여,48,기혼,False,112472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54911616,True,여,46,미혼,0,481662,0,0,0,0,0,6,1,8,0,0,0,0,1,0,0,3,0,0,0,7,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,4,1,0,1,0,1,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0
54954304,True,여,44,불명,False,76768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55204864,True,남,81,기혼,False,272996,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55455424,True,남,53,기혼,True,305061,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55535232,True,여,41,기혼,False,251837,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0
55548224,True,남,69,불명,False,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55557504,True,여,41,기혼,False,202641,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
55835904,False,여,45,기혼,False,176796,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
55947264,True,여,45,미혼,False,487888,0,0,1,0,0,0,2,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55988096,True,남,69,기혼,True,11486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56470656,True,여,61,미혼,False,49775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56507776,True,여,65,불명,False,223506,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
56511488,True,여,52,불명,False,14550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56528192,True,여,57,불명,False,12061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56530048,True,여,51,기혼,0,742793,1,0,6,0,0,1,0,2,0,0,0,0,1,1,1,4,1,0,1,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
56567168,True,여,42,미혼,False,1412911,0,0,0,0,0,0,0,1,1,0,3,0,5,1,1,4,2,1,4,3,2,3,1,0,1,3,1,0,0,0,0,0,0,3,0,2,0,7,3,0,2,1,1,11,4,7,0,0,0,0,5,0,1,1,0,1,14,1,0
56570880,True,여,56,불명,True,905135,1,0,0,0,0,2,7,0,0,0,0,0,2,0,0,5,2,2,1,8,0,2,0,12,7,2,0,0,1,1,0,1,0,2,0,3,2,8,4,1,23,0,3,2,0,8,0,0,0,3,1,0,0,0,1,3,4,0,0
56576448,True,여,51,불명,False,1047379,3,1,2,0,0,5,1,3,2,0,0,0,0,0,0,3,2,2,4,5,1,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,8,1,4,0,12,0,0,0,2,16,2,0,1,0,0,0,0,0,1,0,0,0,6
